ImageID,ClassName
train_102089.jpg,211.dolmas
train_102090.jpg,211.dolmas
train_102091.jpg,211.dolmas
train_102092.jpg,211.dolmas
train_102093.jpg,211.dolmas
train_102094.jpg,211.dolmas
train_102095.jpg,211.dolmas
train_102096.jpg,211.dolmas
train_102097.jpg,211.dolmas
train_102098.jpg,211.dolmas
train_102099.jpg,211.dolmas
train_102100.jpg,211.dolmas
train_102101.jpg,211.dolmas
train_102102.jpg,211.dolmas
train_102103.jpg,211.dolmas
train_102104.jpg,211.dolmas
train_102105.jpg,211.dolmas
train_102106.jpg,211.dolmas
train_102107.jpg,211.dolmas
train_102108.jpg,211.dolmas
train_102109.jpg,211.dolmas
train_102110.jpg,211.dolmas
train_102111.jpg,211.dolmas
train_102112.jpg,211.dolmas
train_102113.jpg,211.dolmas
train_102114.jpg,211.dolmas
train_102115.jpg,211.dolmas
train_102116.jpg,211.dolmas
train_102117.jpg,211.dolmas
train_102118.jpg,211.dolmas
train_102119.jpg,211.dolmas
train_102120.jpg,211.dolmas
train_102121.jpg,211.dolmas
train_102122.jpg,211.dolmas
train_102123.jpg,211.dolmas
train_102124.jpg,211.dolmas
train_102125.jpg,211.dolmas
train_102126.jpg,211.dolmas
train_102127.jpg,211.dolmas
train_102128.jpg,211.dolmas
train_102129.jpg,211.dolmas
train_102130.jpg,211.dolmas
train_102131.jpg,211.dolmas
train_102132.jpg,211.dolmas
train_102133.jpg,211.dolmas
train_102134.jpg,211.dolmas
train_102135.jpg,211.dolmas
train_102136.jpg,211.dolmas
train_102137.jpg,211.dolmas
train_102138.jpg,211.dolmas
train_102139.jpg,211.dolmas
train_102140.jpg,211.dolmas
train_102141.jpg,211.dolmas
train_102142.jpg,211.dolmas
train_102143.jpg,211.dolmas
train_102144.jpg,211.dolmas
train_102145.jpg,211.dolmas
train_102146.jpg,211.dolmas
train_102147.jpg,211.dolmas
train_102148.jpg,211.dolmas
train_102149.jpg,211.dolmas
train_102150.jpg,211.dolmas
train_102151.jpg,211.dolmas
train_102152.jpg,211.dolmas
train_102153.jpg,211.dolmas
train_102154.jpg,211.dolmas
train_102155.jpg,211.dolmas
train_102156.jpg,211.dolmas
train_102157.jpg,211.dolmas
train_102158.jpg,211.dolmas
train_102159.jpg,211.dolmas
train_102160.jpg,211.dolmas
train_102161.jpg,211.dolmas
train_102162.jpg,211.dolmas
train_102163.jpg,211.dolmas
train_102164.jpg,211.dolmas
train_102165.jpg,211.dolmas
train_102166.jpg,211.dolmas
train_102167.jpg,211.dolmas
train_102168.jpg,211.dolmas
train_102169.jpg,211.dolmas
train_102170.jpg,211.dolmas
train_102171.jpg,211.dolmas
train_102172.jpg,211.dolmas
train_102173.jpg,211.dolmas
train_102174.jpg,211.dolmas
train_102175.jpg,211.dolmas
train_102176.jpg,211.dolmas
train_102177.jpg,211.dolmas
train_102178.jpg,211.dolmas
train_102179.jpg,211.dolmas
train_102180.jpg,211.dolmas
train_102181.jpg,211.dolmas
train_102182.jpg,211.dolmas
train_102183.jpg,211.dolmas
train_102184.jpg,211.dolmas
train_102185.jpg,211.dolmas
train_102186.jpg,211.dolmas
train_102187.jpg,211.dolmas
train_102188.jpg,211.dolmas
train_102189.jpg,211.dolmas
train_102190.jpg,211.dolmas
train_102191.jpg,211.dolmas
train_102192.jpg,211.dolmas
train_102193.jpg,211.dolmas
train_102194.jpg,211.dolmas
train_102195.jpg,211.dolmas
train_102196.jpg,211.dolmas
train_102197.jpg,211.dolmas
train_102198.jpg,211.dolmas
train_102199.jpg,211.dolmas
train_102200.jpg,211.dolmas
train_102201.jpg,211.dolmas
train_102202.jpg,211.dolmas
train_102203.jpg,211.dolmas
train_102204.jpg,211.dolmas
train_102205.jpg,211.dolmas
train_102206.jpg,211.dolmas
train_102207.jpg,211.dolmas
train_102208.jpg,211.dolmas
train_102209.jpg,211.dolmas
train_102210.jpg,211.dolmas
train_102211.jpg,211.dolmas
train_102212.jpg,211.dolmas
train_102213.jpg,211.dolmas
train_102214.jpg,211.dolmas
train_102215.jpg,211.dolmas
train_102216.jpg,211.dolmas
train_102217.jpg,211.dolmas
train_102218.jpg,211.dolmas
train_102219.jpg,211.dolmas
train_102220.jpg,211.dolmas
train_102221.jpg,211.dolmas
train_102222.jpg,211.dolmas
train_102223.jpg,211.dolmas
train_102224.jpg,211.dolmas
train_102225.jpg,211.dolmas
train_102226.jpg,211.dolmas
train_102227.jpg,211.dolmas
train_102228.jpg,211.dolmas
train_102229.jpg,211.dolmas
train_102230.jpg,211.dolmas
train_102231.jpg,211.dolmas
train_102232.jpg,211.dolmas
train_102233.jpg,211.dolmas
train_102234.jpg,211.dolmas
train_102235.jpg,211.dolmas
train_102236.jpg,211.dolmas
train_102237.jpg,211.dolmas
train_102238.jpg,211.dolmas
train_102239.jpg,211.dolmas
train_102240.jpg,211.dolmas
train_102241.jpg,211.dolmas
train_102242.jpg,211.dolmas
train_102243.jpg,211.dolmas
train_102244.jpg,211.dolmas
train_102245.jpg,211.dolmas
train_102246.jpg,211.dolmas
train_102247.jpg,211.dolmas
train_102248.jpg,211.dolmas
train_102249.jpg,211.dolmas
train_102250.jpg,211.dolmas
train_102251.jpg,211.dolmas
train_102252.jpg,211.dolmas
train_102253.jpg,211.dolmas
train_102254.jpg,211.dolmas
train_102255.jpg,211.dolmas
train_102256.jpg,211.dolmas
train_102257.jpg,211.dolmas
train_102258.jpg,211.dolmas
train_102259.jpg,211.dolmas
train_102260.jpg,211.dolmas
train_102261.jpg,211.dolmas
train_102262.jpg,211.dolmas
train_102263.jpg,211.dolmas
train_102264.jpg,211.dolmas
train_102265.jpg,211.dolmas
train_102266.jpg,211.dolmas
train_102267.jpg,211.dolmas
train_102268.jpg,211.dolmas
train_102269.jpg,211.dolmas
train_102270.jpg,211.dolmas
train_102271.jpg,211.dolmas
train_102272.jpg,211.dolmas
train_102273.jpg,211.dolmas
train_102274.jpg,211.dolmas
train_102275.jpg,211.dolmas
train_102276.jpg,211.dolmas
train_102277.jpg,211.dolmas
train_102278.jpg,211.dolmas
train_102279.jpg,211.dolmas
train_102280.jpg,211.dolmas
train_102281.jpg,212.coquilles_saint_jacques
train_102282.jpg,212.coquilles_saint_jacques
train_102283.jpg,212.coquilles_saint_jacques
train_102284.jpg,212.coquilles_saint_jacques
train_102285.jpg,212.coquilles_saint_jacques
train_102286.jpg,212.coquilles_saint_jacques
train_102287.jpg,212.coquilles_saint_jacques
train_102288.jpg,212.coquilles_saint_jacques
train_102289.jpg,212.coquilles_saint_jacques
train_102290.jpg,212.coquilles_saint_jacques
train_102291.jpg,212.coquilles_saint_jacques
train_102292.jpg,212.coquilles_saint_jacques
train_102293.jpg,212.coquilles_saint_jacques
train_102294.jpg,212.coquilles_saint_jacques
train_102295.jpg,212.coquilles_saint_jacques
train_102296.jpg,212.coquilles_saint_jacques
train_102297.jpg,212.coquilles_saint_jacques
train_102298.jpg,212.coquilles_saint_jacques
train_102299.jpg,212.coquilles_saint_jacques
train_102300.jpg,212.coquilles_saint_jacques
train_102301.jpg,212.coquilles_saint_jacques
train_102302.jpg,212.coquilles_saint_jacques
train_102303.jpg,212.coquilles_saint_jacques
train_102304.jpg,212.coquilles_saint_jacques
train_102305.jpg,212.coquilles_saint_jacques
train_102306.jpg,212.coquilles_saint_jacques
train_102307.jpg,212.coquilles_saint_jacques
train_102308.jpg,212.coquilles_saint_jacques
train_102309.jpg,212.coquilles_saint_jacques
train_102310.jpg,212.coquilles_saint_jacques
train_102311.jpg,212.coquilles_saint_jacques
train_102312.jpg,212.coquilles_saint_jacques
train_102313.jpg,212.coquilles_saint_jacques
train_102314.jpg,212.coquilles_saint_jacques
train_102315.jpg,212.coquilles_saint_jacques
train_102316.jpg,212.coquilles_saint_jacques
train_102317.jpg,212.coquilles_saint_jacques
train_102318.jpg,212.coquilles_saint_jacques
train_102319.jpg,212.coquilles_saint_jacques
train_102320.jpg,212.coquilles_saint_jacques
train_102321.jpg,212.coquilles_saint_jacques
train_102322.jpg,212.coquilles_saint_jacques
train_102323.jpg,212.coquilles_saint_jacques
train_102324.jpg,212.coquilles_saint_jacques
train_102325.jpg,212.coquilles_saint_jacques
train_102326.jpg,212.coquilles_saint_jacques
train_102327.jpg,212.coquilles_saint_jacques
train_102328.jpg,212.coquilles_saint_jacques
train_102329.jpg,212.coquilles_saint_jacques
train_102330.jpg,212.coquilles_saint_jacques
train_102331.jpg,212.coquilles_saint_jacques
train_102332.jpg,212.coquilles_saint_jacques
train_102333.jpg,212.coquilles_saint_jacques
train_102334.jpg,212.coquilles_saint_jacques
train_102335.jpg,212.coquilles_saint_jacques
train_102336.jpg,212.coquilles_saint_jacques
train_102337.jpg,212.coquilles_saint_jacques
train_102338.jpg,212.coquilles_saint_jacques
train_102339.jpg,212.coquilles_saint_jacques
train_102340.jpg,212.coquilles_saint_jacques
train_102341.jpg,212.coquilles_saint_jacques
train_102342.jpg,212.coquilles_saint_jacques
train_102343.jpg,212.coquilles_saint_jacques
train_102344.jpg,212.coquilles_saint_jacques
train_102345.jpg,212.coquilles_saint_jacques
train_102346.jpg,212.coquilles_saint_jacques
train_102347.jpg,212.coquilles_saint_jacques
train_102348.jpg,212.coquilles_saint_jacques
train_102349.jpg,212.coquilles_saint_jacques
train_102350.jpg,212.coquilles_saint_jacques
train_102351.jpg,212.coquilles_saint_jacques
train_102352.jpg,212.coquilles_saint_jacques
train_102353.jpg,212.coquilles_saint_jacques
train_102354.jpg,212.coquilles_saint_jacques
train_102355.jpg,212.coquilles_saint_jacques
train_102356.jpg,212.coquilles_saint_jacques
train_102357.jpg,212.coquilles_saint_jacques
train_102358.jpg,212.coquilles_saint_jacques
train_102359.jpg,212.coquilles_saint_jacques
train_102360.jpg,212.coquilles_saint_jacques
train_102361.jpg,212.coquilles_saint_jacques
train_102362.jpg,212.coquilles_saint_jacques
train_102363.jpg,212.coquilles_saint_jacques
train_102364.jpg,212.coquilles_saint_jacques
train_102365.jpg,212.coquilles_saint_jacques
train_102366.jpg,212.coquilles_saint_jacques
train_102367.jpg,212.coquilles_saint_jacques
train_102368.jpg,212.coquilles_saint_jacques
train_102369.jpg,212.coquilles_saint_jacques
train_102370.jpg,212.coquilles_saint_jacques
train_102371.jpg,212.coquilles_saint_jacques
train_102372.jpg,212.coquilles_saint_jacques
train_102373.jpg,212.coquilles_saint_jacques
train_102374.jpg,212.coquilles_saint_jacques
train_102375.jpg,212.coquilles_saint_jacques
train_102376.jpg,212.coquilles_saint_jacques
train_102377.jpg,212.coquilles_saint_jacques
train_102378.jpg,212.coquilles_saint_jacques
train_102379.jpg,212.coquilles_saint_jacques
train_102380.jpg,212.coquilles_saint_jacques
train_102381.jpg,212.coquilles_saint_jacques
train_102382.jpg,212.coquilles_saint_jacques
train_102383.jpg,212.coquilles_saint_jacques
train_102384.jpg,212.coquilles_saint_jacques
train_102385.jpg,212.coquilles_saint_jacques
train_102386.jpg,212.coquilles_saint_jacques
train_102387.jpg,212.coquilles_saint_jacques
train_102388.jpg,212.coquilles_saint_jacques
train_102389.jpg,212.coquilles_saint_jacques
train_102390.jpg,212.coquilles_saint_jacques
train_102391.jpg,212.coquilles_saint_jacques
train_102392.jpg,212.coquilles_saint_jacques
train_102393.jpg,212.coquilles_saint_jacques
train_102394.jpg,212.coquilles_saint_jacques
train_102395.jpg,212.coquilles_saint_jacques
train_102396.jpg,212.coquilles_saint_jacques
train_102397.jpg,212.coquilles_saint_jacques
train_102398.jpg,212.coquilles_saint_jacques
train_102399.jpg,212.coquilles_saint_jacques
train_102400.jpg,212.coquilles_saint_jacques
train_102401.jpg,212.coquilles_saint_jacques
train_102402.jpg,212.coquilles_saint_jacques
train_102403.jpg,212.coquilles_saint_jacques
train_102404.jpg,212.coquilles_saint_jacques
train_102405.jpg,212.coquilles_saint_jacques
train_102406.jpg,212.coquilles_saint_jacques
train_102407.jpg,212.coquilles_saint_jacques
train_102408.jpg,212.coquilles_saint_jacques
train_102409.jpg,212.coquilles_saint_jacques
train_102410.jpg,212.coquilles_saint_jacques
train_102411.jpg,212.coquilles_saint_jacques
train_102412.jpg,212.coquilles_saint_jacques
train_102413.jpg,212.coquilles_saint_jacques
train_102414.jpg,212.coquilles_saint_jacques
train_102415.jpg,212.coquilles_saint_jacques
train_102416.jpg,212.coquilles_saint_jacques
train_102417.jpg,212.coquilles_saint_jacques
train_102418.jpg,212.coquilles_saint_jacques
train_102419.jpg,212.coquilles_saint_jacques
train_102420.jpg,212.coquilles_saint_jacques
train_102421.jpg,212.coquilles_saint_jacques
train_102422.jpg,212.coquilles_saint_jacques
train_102423.jpg,212.coquilles_saint_jacques
train_102424.jpg,212.coquilles_saint_jacques
train_102425.jpg,212.coquilles_saint_jacques
train_102426.jpg,212.coquilles_saint_jacques
train_102427.jpg,212.coquilles_saint_jacques
train_102428.jpg,212.coquilles_saint_jacques
train_102429.jpg,212.coquilles_saint_jacques
train_102430.jpg,212.coquilles_saint_jacques
train_102432.jpg,212.coquilles_saint_jacques
train_102433.jpg,212.coquilles_saint_jacques
train_102434.jpg,212.coquilles_saint_jacques
train_102435.jpg,212.coquilles_saint_jacques
train_102436.jpg,212.coquilles_saint_jacques
train_102437.jpg,212.coquilles_saint_jacques
train_102438.jpg,212.coquilles_saint_jacques
train_102439.jpg,212.coquilles_saint_jacques
train_102440.jpg,212.coquilles_saint_jacques
train_102441.jpg,212.coquilles_saint_jacques
train_102442.jpg,212.coquilles_saint_jacques
train_102443.jpg,212.coquilles_saint_jacques
train_102444.jpg,212.coquilles_saint_jacques
train_102445.jpg,212.coquilles_saint_jacques
train_102446.jpg,212.coquilles_saint_jacques
train_102447.jpg,212.coquilles_saint_jacques
train_102448.jpg,212.coquilles_saint_jacques
train_102449.jpg,212.coquilles_saint_jacques
train_102450.jpg,212.coquilles_saint_jacques
train_102452.jpg,212.coquilles_saint_jacques
train_102453.jpg,212.coquilles_saint_jacques
train_102454.jpg,212.coquilles_saint_jacques
train_102455.jpg,212.coquilles_saint_jacques
train_102456.jpg,212.coquilles_saint_jacques
train_102457.jpg,212.coquilles_saint_jacques
train_102458.jpg,212.coquilles_saint_jacques
train_102459.jpg,212.coquilles_saint_jacques
train_102460.jpg,212.coquilles_saint_jacques
train_102461.jpg,212.coquilles_saint_jacques
train_102462.jpg,212.coquilles_saint_jacques
train_102463.jpg,212.coquilles_saint_jacques
train_102464.jpg,212.coquilles_saint_jacques
train_102465.jpg,212.coquilles_saint_jacques
train_102466.jpg,212.coquilles_saint_jacques
train_102467.jpg,212.coquilles_saint_jacques
train_102468.jpg,212.coquilles_saint_jacques
train_102469.jpg,212.coquilles_saint_jacques
train_102470.jpg,212.coquilles_saint_jacques
train_102471.jpg,212.coquilles_saint_jacques
train_102472.jpg,212.coquilles_saint_jacques
train_102473.jpg,212.coquilles_saint_jacques
train_102474.jpg,212.coquilles_saint_jacques
train_102475.jpg,212.coquilles_saint_jacques
train_102476.jpg,212.coquilles_saint_jacques
train_102477.jpg,212.coquilles_saint_jacques
train_102478.jpg,212.coquilles_saint_jacques
train_102479.jpg,212.coquilles_saint_jacques
train_102480.jpg,212.coquilles_saint_jacques
train_102481.jpg,212.coquilles_saint_jacques
train_102482.jpg,212.coquilles_saint_jacques
train_102483.jpg,212.coquilles_saint_jacques
train_102484.jpg,212.coquilles_saint_jacques
train_102485.jpg,212.coquilles_saint_jacques
train_102486.jpg,212.coquilles_saint_jacques
train_102487.jpg,212.coquilles_saint_jacques
train_102488.jpg,212.coquilles_saint_jacques
train_102489.jpg,212.coquilles_saint_jacques
train_102490.jpg,212.coquilles_saint_jacques
train_102491.jpg,212.coquilles_saint_jacques
train_102492.jpg,212.coquilles_saint_jacques
train_102493.jpg,212.coquilles_saint_jacques
train_102494.jpg,212.coquilles_saint_jacques
train_102495.jpg,212.coquilles_saint_jacques
train_102496.jpg,212.coquilles_saint_jacques
train_102497.jpg,212.coquilles_saint_jacques
train_102498.jpg,212.coquilles_saint_jacques
train_102499.jpg,212.coquilles_saint_jacques
train_102500.jpg,212.coquilles_saint_jacques
train_102501.jpg,212.coquilles_saint_jacques
train_102502.jpg,212.coquilles_saint_jacques
train_102503.jpg,212.coquilles_saint_jacques
train_102504.jpg,212.coquilles_saint_jacques
train_102505.jpg,212.coquilles_saint_jacques
train_102506.jpg,212.coquilles_saint_jacques
train_102507.jpg,212.coquilles_saint_jacques
train_102508.jpg,212.coquilles_saint_jacques
train_102509.jpg,212.coquilles_saint_jacques
train_102510.jpg,212.coquilles_saint_jacques
